question_id,question,dataset_answer,llm_answer,score,ts_ms,decided_by
239851,Who is Earth-2 Superman and how is he different from regular Superman? Why are there two Supermen and why is one older than the other?,"It's relatively simple.  Back in 1961, DC Comics revealed that all of their Golden Age (c. 1939-1945) characters had lived on a different Earth from their Silver Age (c. 1956-1970) characters.  Some characters (Batman, Robin, Wonder Woman) were virtually the same on each Earth, while others (The Flash, Green Lantern, the Atom) were radically different.  \nEarth 2's Superman was slightly less powerful than Earth 1's, mostly adhering to the classic ""Faster than a speeding bullet, more powerful than a locomotive, able to leap tall buildings in a single bound"" description.  Earth 1's Superman could travel faster than light, juggle planets, and had a host of super powers including super-breath, super-ventriloquism, and super-hypnotism.  Earth 2's Superman eventually married Lois Lane and became the editor of the Daily Star before (temporarily) disappearing in 1985's ""Crisis on Infinite Earths.""  Earth 1's Superman finished his adventures in Alan Moore's ""Whatever Happened to the Man of Tomorrow?,"" a two-parter than wrapped up and resolved some 30 years of continuity.  Both Supermen were supplanted by John Byrne's 1985 reboot of the character, which was intended to simplify that continuity and start over from scratch.\nEarth 2's Superman has reappeared twice since ""Crisis;"" once in 1999's ""Kingdom Come,"" and most recently in 2005's ""Infinite Crisis.""  What his role is in this maxiseries is undetermined as of this writing.  Earth 1's Superman has yet to reappear, but longtime fans can always hope.","Earth-2 Superman es una versión alternativa de Superman que proviene de una Tierra paralela en el multiverso de DC Comics. Las principales diferencias son:

*   **Orígenes:** Aunque ambos provienen de Krypton, Earth-2 Superman es mayor, habiendo llegado a la Tierra antes que el Superman de Tierra-1 (el Superman ""regular"").
*   **Edad y Historia:** Earth-2 Superman es un hombre de mediana edad, casado con Lois Lane (también de Tierra-2) y tiene un hijo llamado Val-Zod.  Ha luchado en la Segunda Guerra Mundial.
*   **Moral y Métodos:** Aunque también es un héroe, Earth-2 Superman suele ser representado como más tradicional y conservador en sus métodos que el Superman más moderno.

**¿Por qué dos Supermen?** La existencia de Earth-2 Superman y otros personajes duplicados se debe al concepto del multiverso, introducido en DC Comics para explicar incongruencias y revivir personajes de la Edad de Oro. Permitió historias alternativas y exploraciones de ""qué pasaría si"".

**¿Por qué uno más viejo?** Earth-2 Superman es más viejo porque representa la continuidad de la Edad de Oro de los cómics, mientras que el Superman ""regular"" representa la continuidad de la Edad de Plata/Bronce/Moderna. El Superman de Tierra-2 continuó envejeciendo en su propia línea temporal, mientras que el Superman de Tierra-1 se reinició y actualizó con el tiempo.",0.6037405729293823,1762734481120,flink
176846,"Where did the term ""I'll be there with bells on"" originate? I seem to remember reading somewhere that in the old sled/carriage days that if a fellow teamster had to bail you out of trouble, you traditionally gave them your sleighbells as a thank you (or mark of shame?).  Can't find that reference any more.","Direct quote from http://www.rootsweb.com/~genepool/meanings.htm: ""To be somewhere with ""bells on"" refers to a practice peddlers had when they roamed the area west of the Appalachians selling wares. To avoid Indians, they traveled as silently as possible until they reached a settled area. Then they unmuffled bells hung around their horses necks to announce their arrival to outlying cabins. Hence, ""I'll be there with bells on."" The peddlers' arrival was a much anticipated major event in the mostly tedious and hard lives of settlers, not only for the goods they sold, but also for the news, letters, and messages they carried from the outside world.""","The origin of ""I'll be there with bells on"" is likely related to the festive use of bells, particularly during holidays and celebrations like Christmas and weddings. It's meant to convey enthusiastic willingness and eagerness to attend.

While the sleigh bell story is interesting, there's no solid evidence to support it as the definitive origin. It's more likely a folk etymology that sounds plausible but isn't historically verified.",0.73738694190979,1762734484726,flink
850320,how hot is jesse mccartney to u from 1-100000?,100000 all the way! Jesse McCartney is SOOOOOOOOOOOOOOO hot!!!!!!!!!!!!!!!!!!!,Dummy reply to: Pregunta: how hot is jesse mccartney to u from 1-1...,0.576583743095398,1762734519724,flink
815442,What is paraphrasing?,"Paraphrasing is when you put someone else's ideas in your own words. It's not just rewriting a paragraph or changing a few words. From the webs ite below:\nParaphrasing is:\n*your own rendition of essential information and ideas expressed by someone else, presented in a new form. \n*one legitimate way (when accompanied by accurate documentation) to borrow from a source. \n*a more detailed restatement than a summary, which focuses concisely on a single main idea. \n\nBe careful about taking a sentence and only changing a few words in it--some plagarism detecting software will catch that and call it plagarism.","Dummy reply to: Pregunta: What is paraphrasing?
Responde de forma ...",0.509967565536499,1762734551726,flink
159387,how do i call alaska from italy?,"I call Alaska all the time from Italy, if you want to direct dial it, then it costs a little more through telecom Italia, however if you go to the phone shops located in the downtown areas, you can get calling cards,  the carta europa is the one I use, you get about 180 minutes for 5 euro.  \n\nFollow the instructions...  To call Alaska you should start with the country code...  001 then area code... 907 then the number, something like this...\n\n001-907-747-6743","Dummy reply to: Pregunta: how do i call alaska from italy?
Respond...",0.5877702236175537,1762734569725,flink
882386,"WHICH IS THE BEST DAY SCHOOL IN DEHRADUN,INDIA??","well dear frnd\ni hav listed the best schools in dehradun....as according to the sequence..\nCambrian Hall School, Dehradun\nJaswant Modern School Dehra Dun  \nWelham Boys' School Dehradun Carman Residential & Day School  Dehra Dun \nCol. Brown School  Dehra Dun \nNew Horizon International School  Dehra Dun \nPestle Weed College  Dehra Dun \nPine Hall School  Dehra Dun \nSt. Joseph School  Dehra Dun \nSt. Thomas School Dehra Dun   \n\nhope it is helpful to u..",Dummy reply to: Pregunta: WHICH IS THE BEST DAY SCHOOL IN DEHRADUN...,0.6774730682373047,1762734623725,flink
473202,how to get rid of static electricity?,"If you've built up static charge on yourself and want to get rid of it, then you need to safely discharge it in a way that doesn't hurt. The best way is to touch a non-sensitive part of your body (like a knuckle) to something that's grounded (like a water faucet).\n\nMore info on static electricity is available at the links below.","Dummy reply to: Pregunta: how to get rid of static electricity?
Re...",0.5578783750534058,1762734667728,flink
595910,Who is nicolaus copernicus?,"""Mikołaj Kopernik (February 19, 1473–May 24, 1543), more commonly known by the Latin form Nicolaus Copernicus, was a Polish astronomer, mathematician and economist, mainly remembered for developing a scientifically useful heliocentric (Sun-centered) theory of the solar system. His main occupations and services rendered were in Royal Prussia, as church canon, governor and administrator, economist, jurist, physician, astrologer and military leader (conducting defense against the Teutonic Order). Amid all his responsibilities, he treated astronomy as a hobby. His theory about the Sun as the center of the Universe, opposed to the traditional geocentric theory that placed Earth at the center, is considered one of the most important discoveries ever, and is the fundamental starting point of modern astronomy and modern science itself (it inaugurated a scientific revolution). His theory affected many aspects of human life, opening the door for young astronomers, scientists and scholars to take a skeptical attitude toward established dogma.""","Dummy reply to: Pregunta: Who is nicolaus copernicus?
Responde de ...",0.512622058391571,1762734676724,flink
638953,"where did term ""tie the knot"" come from? what's the origin of the notion of marriage as ""tying the knot?""",Bed frames used to be sprung with rope. To make a marriage bed you needed to 'tie the knot',"Dummy reply to: Pregunta: where did term ""tie the knot"" come from?...",0.5316340327262878,1762734708727,flink
724964,what is the best way to sell lyrics? e.g websites,"I'm a pro writer.  Nobody ""buys"" lyrics.  Your best bet is to find a collaborator who will write music to your lyrics.",Dummy reply to: Pregunta: what is the best way to sell lyrics? e.g...,0.5911680459976196,1762734886725,flink
843488,How much do sound cards cost?,"Sound cards vary depending on their quality. They also vary in price by how many channels they support, I.E. Some only support 5.1 surround, and others can handle 7.1. They generally vary in price from $50 - $200.\n\nNewEgg has great deals on computer hardware. I recommend buying from them, and you can browse through their products and read reviews of people who have purchased them.\n\nhttp://www.newegg.com/ProductSort/Category.asp?Category=36","Dummy reply to: Pregunta: How much do sound cards cost?
Responde d...",0.5034136772155762,1762734906188,flink
480320,What does the term playing hooky mean?,"To play hooky is to skip school, to be truant.","Dummy reply to: Pregunta: What does the term playing hooky mean?
R...",0.5815929174423218,1762734908192,flink
699671,"I can't find add contact on Yahoo Msg.  Think don't have.? I'm trying to add a contact to my Yahoo Msg, can't find ""Add Contact.""   Do I need sending invite before able to chat?  If so, how do I do?","The very top of Yahoo Msg. there is ""contacts"" click on that.. the first option is add contact..click on that..follow the instructions.",Dummy reply to: Pregunta: I can't find add contact on Yahoo Msg.  ...,0.5933493375778198,1762734960729,flink
698023,How much does MoviTV cost for Cingular wireless customers?,"For $10 a month plus the cost of downloading, customers can access 22 channels directly on their handsets; shows including ABC News, CNN, and NBC Mobile, FOX Sports, Discovery, TLC, C-SPAN, and more. \n\n-->The Good \n-The price of MobiTV is only $9.99 a month. \n\n-->The Bad \n-Users that didnt get the Unlimited Internet package for $19.99 will be charged lots for using MobiTV. \n-Not having the package could mean for every 5 minutes you watch it, it would equal 1 MB using up 1 of your 3 MBs, So watching 15 minutes of it would use Cingulars current $19.99 plan for 3 MB of internet. Unless you were lucky and bought it when it was unlimited for $19.99.",Dummy reply to: Pregunta: How much does MoviTV cost for Cingular w...,0.5621283054351807,1762735077734,flink
941994,how do you delete a old yahoo account?,"go to the yahoo home page\n\nscroll down to the bottom of the page\n\nclick on ""Privacy Policy""\n\nthe PRIVACY page comes up\n\nlook in the blue box on the left of the screen\n\nThere is a section called ASSISTANCE\n\nclick on ""Contact us""\n\nthe PRIVACY POLICY HELP page comes up\n\nclick on ""Delete your account""\n\nfollow the directions\n\n\nyou're out!","Dummy reply to: Pregunta: how do you delete a old yahoo account?
R...",0.5120548009872437,1762735080725,flink
135286,Date Riddle? What happened in 1961 that will not happen again for over 4000 years?,The year even read upside down will reamin 1961.,Dummy reply to: Pregunta: Date Riddle? What happened in 1961 that ...,0.5518201589584351,1762735086724,flink
926066,How many countries and territories are there in the world?,There are 193 countries in the world. \n\nhttp://geography.about.com/library/misc/blnationalcapitals.htm\n\nThere are 61 territories and 6 disputed territories.\n\nhttp://www.infoplease.com/ipa/A0762461.html,Dummy reply to: Pregunta: How many countries and territories are t...,0.5274150967597961,1762735157724,flink
352168,How do I get motivated to go to the GYM?,"Passion\n\nI've received the question about motivation to workout several times. A bit back, I emailed a fellow who simply wished the question of motivation could be answered.\n\nI think the 2 most frequently asked questions that I address in my Beginners' Guide to Fitness and Bodybuilding are:\n\n1) How do I get motivated?\n2) How soon can I expect to see results?\n\nAfter doing some research today, I think the ultimate key to motivation is:\n\nPassion\n\nYes, p-a-s-s-i-o-n\n\nWithout that burning desire to succeed, most things will elude you. Desire comes from an interest that can grow into passion.\n\nIf you have a passion for something, you'll do whatever it takes to be successful. Without it, you'll only be partly committed and only partly successful.\n\nTake a look at any major sports star or entertainer, the passion they have for their sport is obvious. It is what drives them to succeed and motivates them to give 100%. Without it, they would just be average.\n\nTo be successful in the pursuit of fitness, it needs to become a passion. So if you don't have a strong interest in becoming fit, I suggest you find other activities you do enjoy. Getting fit isn't something anybody does well as a passing interest.\n\nBut do realize that you need to know more about fitness in general before you can develop a real enthusiasm for it. In my case, as I kept learning more and more about training, nutrition and supplements, my interest really started to grow.\n\nAnd understand that you don't need to be obsessive about working out. You can be very successful just doing 45 minutes a session, 3 times a week. You don't need to live in the gym or spend every second thinking about working out.",Dummy reply to: Pregunta: How do I get motivated to go to the GYM?...,0.5827410817146301,1762735171735,flink
492023,why do clouds turn dark when its about to rain?,"A cloud compsition is primarlly just billions of drops of water or ice.  When such a cloud formation has an influx of water/ice, ie it's mass increases to include more water/ice, light finds it hard to pass through the mass, thus making it darker for us to see.\n\nIn a normal cloud, light can pass through the water/ice within the cloud and we see it as a distorted white/bluish/greyish/greenish hue.  But when the cloud is too thick with water/ice, the light doesn't pass through so easily and we see a darker spectrum.",Dummy reply to: Pregunta: why do clouds turn dark when its about t...,0.5438103079795837,1762735176724,flink
271769,how many hours a week do you work out?,I work out 5 to 6 hours plus my work or job is a real work out.,"Dummy reply to: Pregunta: how many hours a week do you work out?
R...",0.621256947517395,1762735232728,flink
182405,Why are the Dutch so tall?,"As a dutchman, and someone who's 6'4"" I should be able to answer this one.\n\nSpecifically though there actually has been a fair amount of research around this, the average height of the dutch are indeed abover average and I've heard claims of it being ""the tallest nation in the world"".\n\nThe average dutchman is about 6'1"" (4"" taller than the avg american)\n\nResearch shows it to be a combo of genetics, disease prevention, diet (dairy, etc.) , average wealth & wellbeing, as well as the psychosocial wellbeing.. all affecting height.\n\nSo to summarize: drink your milk, get your shots, be happy and grow grow grow..oh and a bit of genetics.\n\nFrom a research report:\n\nGenetic factors are evident in marked regional differences between the north and the south of the Netherlands. In the north, boys are on average 50 mm taller and girls 20 mm taller. The populations are relatively stable, and Frisians are genetically more Scandinavian, whereas Limburgers have southern European roots. However, although boys in Turkish and Moroccan immigrant groups are about 95 mm shorter than ethnic Dutch, they are taller than in their countries of origin. Researchers point to the increase over the past 30 years in the amount of protein in the diets of the Dutch, the world's highest consumers of dairy products. \n\nMiranda Fredriks, one of the researchers in the recent study, emphasised other health and hygiene factors as well as diet--for example, the Netherlands has a 95% vaccination rate among children.\n\nLastly it's the healthcare system and wealth, every dutch person has access to the healthcare system and overall the dutch are fairly well off to being with. It's been shown that wealth has a direct impact on height..","Dummy reply to: Pregunta: Why are the Dutch so tall?
Responde de f...",0.6045504808425903,1762735246124,flink
910703,"What is Linux? Okay, I'm pretty sure linux is an operating system, but whats the deal about it? I mean i've heard that joke about, ""use the best. apples for graphics, linux for servers and windows for solitaire"". I understand the joke but what is linux, who really uses it?","Linux Pronounced lee-nucks or lih-nucks. A freely-distributable open source operating system that runs on a number of hardware platforms. The Linux kernel was developed mainly by Linus Torvalds. Because it's free, and because it runs on many platforms, including PCs and Macintoshes, Linux has become an extremely popular alternative to proprietary operating systems.\n\nLinux is a computer operating system and its kernel. It is one of the most prominent examples of free software and of open-source development: unlike proprietary operating systems such as Windows and Mac OS, all of its underlying source code is available to the public and anyone can freely use, modify, and redistribute it.\n\nIn the narrowest sense, the term Linux refers to the Linux kernel, but it is commonly used to describe entire Unix-like operating systems (also known as GNU/Linux) that are based on the Linux kernel combined with libraries and tools from the GNU Project and other sources. Most broadly, a Linux distribution bundles large quantities of application software with the core system, and provides more user-friendly installation and upgrades.\n\nInitially, Linux was primarily developed and used by individual enthusiasts. Since then, Linux has gained the support of major corporations such as IBM, Sun Microsystems, Hewlett-Packard, and Novell for use in servers and is gaining popularity in the desktop market. Proponents and analysts attribute this success to its vendor independence (the opposite of vendor lock-in), low cost, security, and reliability.\n\nLinux was originally developed for Intel 386 microprocessors and now supports all popular computer architectures (and several obscure ones). It is deployed in applications ranging from embedded systems (such as mobile phones and personal video recorders) to personal computers to supercomputers.\n\n\nTo know much more about linux Read the very good article\nhttp://en.wikipedia.org/wiki/LINUX","Dummy reply to: Pregunta: What is Linux? Okay, I'm pretty sure lin...",0.6012167930603027,1762735272725,flink
177422,how is the climate in chennai city?,"right now in chennai its pouring!! with an extreme monsoon this season with almost 3 cyclones hitting the costal city, the city is drenched :)","Dummy reply to: Pregunta: how is the climate in chennai city?
Resp...",0.594241738319397,1762735299724,flink
831290,What are the qualities that a good friend should have?,"kind, honest, loyal, respectful, etc.  A good friend should treat friends the way he/she wants to be treated.  He/she must keep must know how to keep promises.  He/she must listen when a friend is talking.   He/she must know how to share.  He/she must be considerate.",Dummy reply to: Pregunta: What are the qualities that a good frien...,0.5143733620643616,1762735368127,flink
828560,Why is water transparent?,Water is transparent cause it was meant to be like that.,"Dummy reply to: Pregunta: Why is water transparent?
Responde de fo...",0.6140955090522766,1762735402723,flink
996194,Why do we only drink eggnog during Christmas?,Eggnog is a popular wintertime drink.  We do not serve eggnog only during Christmas.  It is also popular on New Year's day and some serve it on Thanksgiving.,Dummy reply to: Pregunta: Why do we only drink eggnog during Chris...,0.5708551406860352,1762735452724,flink
828148,what N.F.L team did Glenn Mazulla play for and when? he probably played in the 1980 -1990 era. I may have spelled the last name wrong,"nfl.com doesn't show that a person with that name ever making it onto an NFL roster.\n\nIt appears that a person by the name of Glenn Mazula is an owner in the AFL, Albany Firebirds.",Dummy reply to: Pregunta: what N.F.L team did Glenn Mazulla play f...,0.5960533022880554,1762735460732,flink
694707,how much common salt contains 2 grams of sodium?,"Sodium chloride or common salt is the chemical compound NaCl, composed of the elements sodium and chloride. Answer 2 grams of salt/sodium = 2 grams!",Dummy reply to: Pregunta: how much common salt contains 2 grams of...,0.5841367244720459,1762735521729,flink
500562,who is highest paid basketball player?,Shaq is the highest paid,"Dummy reply to: Pregunta: who is highest paid basketball player?
R...",0.5838432312011719,1762735572725,flink
965907,Who played Will's dad on Will and Grace?,Sydney Pollack played Will's dad.,Dummy reply to: Pregunta: Who played Will's dad on Will and Grace?...,0.556075394153595,1762735586724,flink
980674,Why is it so foggy in San Francisco?,"It isn't as foggy as you might think. Spring and Fall are quite temperate, and San Francisco is renowned for it's ""Indian Summer"" in September. However, Mark Twain had a point when he said ""The coldest Winter I ever spent was Summer in San Francisco.""\nThis is because the warm air from inland (where it gets quite hot in the Summer) clashes with the cold air from the surrounding Pacific Ocean and the SF Bay. When that happens, fog forms. Further explanation from http://kids.earth.nasa.gov: ""At night, the ground surface cools by radiating heat to space. Air near the ground cools to the dew point temperature, causing water in the air to condense.""\nSure it's cold, but fog can be quite beautiful and atmospheric. Just look at the pictures on http://www.goldengatephoto.com/sanfran/thefogrollsin.html  Lovely!","Dummy reply to: Pregunta: Why is it so foggy in San Francisco?
Res...",0.5488390326499939,1762735716725,flink
440587,How does website like YouTube make money or at least maintain itself financially? There seems to be no advertisement or payment made by user.,"They remain open because of an investment support from Sequoia Capital. They also said that it was founded by early commerce pioneers of PayPal.\n\nI too am surprised that there aren't any ads, yet.\n\n""Founded in February 2005, YouTube is a consumer media company for people to watch and share original videos worldwide through a Web experience. Founded by early commerce pioneers of PayPal, YouTube allows people to easily upload, tag, and share personal video clips through www.YouTube.com and across the Internet on other sites, blogs and through e-mail, as well as to create their own personal video network. With investment support from Sequoia Capital, YouTube is set to become the Internet's premier video service.""",Dummy reply to: Pregunta: How does website like YouTube make money...,0.5059723854064941,1762735828731,flink
828148,what N.F.L team did Glenn Mazulla play for and when? he probably played in the 1980 -1990 era. I may have spelled the last name wrong,"nfl.com doesn't show that a person with that name ever making it onto an NFL roster.\n\nIt appears that a person by the name of Glenn Mazula is an owner in the AFL, Albany Firebirds.",Dummy reply to: Pregunta: what N.F.L team did Glenn Mazulla play f...,0.5960533022880554,1762735865728,flink
533872,Do best friends always have to do and share everything together?,"I don't think best friends always have to do and share everything together. This is a tall order that even couples don't always fulfill.\n\nBest friends should appreciate each other's presence, but sometimes people just have different plans/tastes/preferences so that they can't or don't always want to do things together. Best friends should be able to care for each other even though they don't do everything together. The same goes for sharing things.",Dummy reply to: Pregunta: Do best friends always have to do and sh...,0.5036379098892212,1762735867131,flink
312759,are masons satanic?,"This is a true question of semantics and religion.  Some would say that first of all, freemasonry has no connection to religion, so there is no way to say that masons are satanic.  Others might say that freemasons are inherently religious people with connections to their status in the society directly coorelating with their positions in their church of choice.  Still there are some people that claim further study into organized religions and freemasonry will show their origins are directly linked together, and that their purposes are twofold in so-called ""faith"" and the controlling of culture through that so-called ""faith""...thereby falling into suspicion of ""satanic"" influences.  It is true that freemason rites and rituals are very similar to that of witchcraft, satanic followings, and even some lesser known culture followings such as hermetics...all of which have had their purposes challenged as satanic from the general, unknowing public.\n\nThe truth is that you will never know the answer to your question by asking it here, and you cannot confirm any answer you might recieve without experiencing the masonic rites yourself.  Furthermore, any member of a masonic society will claim no knowledge of satanic connections to their brotherhood.  The secrets of these societies are replete with whispers of foul play and undertones of godless or godlike actions and/or beliefs.  \n\nYour answer lies in your question.  What is that you believe is satanic, what is your understanding of the subject your curiosity stems from, and whether or not you are willing to see what is beneath the surface....this is what will lead you to a more accurate answer to this question.  \n\nI hope this helped.  Good luck.","Dummy reply to: Pregunta: are masons satanic?
Responde de forma br...",0.6612664461135864,1762736009724,flink
582550,What is Trans Fat? How to reduce that? I heard that tras fat is bad for the body.  Why is that? Where can we find it in our daily food?,"Trans fats occur in manufactured foods during the process of partial hydrogenation, when hydrogen gas is bubbled through vegetable oil to increase shelf life and stabilize the original polyunsatured oil. The resulting fat is similar to saturated fat, which raises ""bad"" LDL cholesterol and can lead to clogged arteries and heart disease. \nUntil very recently, food labels were not required to list trans fats, and this health risk remained hidden to consumers. In early July, FDA regulations changed, and food labels will soon begin identifying trans fat content in processed foods.",Dummy reply to: Pregunta: What is Trans Fat? How to reduce that? I...,0.5577389597892761,1762736075723,flink
637006,What is the role of music in evolution?,"There's also an interesting section on how birdsong matches some very intellectual Music Theory in the book Animals in Translation.  The conclusion seems to be that music might be a precursor to language in brain formation.\n\n(Check around page 278 on Look Inside at the Amazon link below, or search for ""birdsong"")","Dummy reply to: Pregunta: What is the role of music in evolution?
...",0.5788887143135071,1762736095724,flink
980674,Why is it so foggy in San Francisco?,"It isn't as foggy as you might think. Spring and Fall are quite temperate, and San Francisco is renowned for it's ""Indian Summer"" in September. However, Mark Twain had a point when he said ""The coldest Winter I ever spent was Summer in San Francisco.""\nThis is because the warm air from inland (where it gets quite hot in the Summer) clashes with the cold air from the surrounding Pacific Ocean and the SF Bay. When that happens, fog forms. Further explanation from http://kids.earth.nasa.gov: ""At night, the ground surface cools by radiating heat to space. Air near the ground cools to the dew point temperature, causing water in the air to condense.""\nSure it's cold, but fog can be quite beautiful and atmospheric. Just look at the pictures on http://www.goldengatephoto.com/sanfran/thefogrollsin.html  Lovely!","Dummy reply to: Pregunta: Why is it so foggy in San Francisco?
Res...",0.5488390326499939,1762736133725,flink
440587,How does website like YouTube make money or at least maintain itself financially? There seems to be no advertisement or payment made by user.,"They remain open because of an investment support from Sequoia Capital. They also said that it was founded by early commerce pioneers of PayPal.\n\nI too am surprised that there aren't any ads, yet.\n\n""Founded in February 2005, YouTube is a consumer media company for people to watch and share original videos worldwide through a Web experience. Founded by early commerce pioneers of PayPal, YouTube allows people to easily upload, tag, and share personal video clips through www.YouTube.com and across the Internet on other sites, blogs and through e-mail, as well as to create their own personal video network. With investment support from Sequoia Capital, YouTube is set to become the Internet's premier video service.""",Dummy reply to: Pregunta: How does website like YouTube make money...,0.5059723854064941,1762736243724,flink
533872,Do best friends always have to do and share everything together?,"I don't think best friends always have to do and share everything together. This is a tall order that even couples don't always fulfill.\n\nBest friends should appreciate each other's presence, but sometimes people just have different plans/tastes/preferences so that they can't or don't always want to do things together. Best friends should be able to care for each other even though they don't do everything together. The same goes for sharing things.",Dummy reply to: Pregunta: Do best friends always have to do and sh...,0.5036379098892212,1762736286724,flink
576127,what is the cause for headaches i have a really bad one now so wondering,"There are several possible causes for headaches.  According to a Chiropractor friend of mine, dehydration is a major cause.  For example, too many Margaritas one night can leave you seriously dehydrated, hung over and with a headache the next day.\nOther causes are stress, allergies, etc. Dr. Hoffman's reference below explains some of these in detail.",Dummy reply to: Pregunta: what is the cause for headaches i have a...,0.5134421586990356,1762736298725,flink
582550,What is Trans Fat? How to reduce that? I heard that tras fat is bad for the body.  Why is that? Where can we find it in our daily food?,"Trans fats occur in manufactured foods during the process of partial hydrogenation, when hydrogen gas is bubbled through vegetable oil to increase shelf life and stabilize the original polyunsatured oil. The resulting fat is similar to saturated fat, which raises ""bad"" LDL cholesterol and can lead to clogged arteries and heart disease. \nUntil very recently, food labels were not required to list trans fats, and this health risk remained hidden to consumers. In early July, FDA regulations changed, and food labels will soon begin identifying trans fat content in processed foods.",Dummy reply to: Pregunta: What is Trans Fat? How to reduce that? I...,0.5577389597892761,1762736485724,flink
304851,Does the CIA own yahoo?,"No, Yahoo is a publically traded company, so Yahoo is owned by its shareholders.\n\nOf course, some people in the CIA might own shares of Yahoo, so there's nothing that says that individuals in the CIA might not own a tiny fraction of Yahoo!","Dummy reply to: Pregunta: Does the CIA own yahoo?
Responde de form...",0.5324907302856445,1762736570724,flink
312287,why does the bird flu considered to be such a frightening disease? I seem that the entire world is dealing with it- what makes it different then other epidemic diseases?,"The 1918, 1957 and and 1968 flu pandemics can be traced back to bird flu mutating with human virus. These pandemics killed scores of people. The panic also stems from the fact that there is no vaccine for H5N1 virus, the bird flu that is currently affecting Asia. Like last year, vaccines for ""regular"" human flu are in short supply as well.\nUnder normal circumstances, when the flu hits you're just feverish, achey and fatigued for a few days. When the flu strikes more vulnerable people, like the elderly and very young babies, it can cause respiratory problems and even kill them.",Dummy reply to: Pregunta: why does the bird flu considered to be s...,0.5475666522979736,1762736622723,flink
828560,Why is water transparent?,Water is transparent cause it was meant to be like that.,"Dummy reply to: Pregunta: Why is water transparent?
Responde de fo...",0.6140955090522766,1762736637724,flink
222877,What was James Bond's wife's name? I seem to be having my temporary memory lapse and can't seem to be recollecting my deceased wife's name. Can someone help?&#xd;<br><br>-- 007,"In the movies, James Bond gets Married at the end of ""On Her Majesty's Secret Service"", but unfortunately his wife dies very soon thereafter when the bad guys  shoot her while trying to gun down James. Her name was ""Contessa Teresa 'Tracy' Di Vicenzo Bond"", she was played by Diana Rigg.\nI've never read the books, so I don't know if he every married in the books.",Dummy reply to: Pregunta: What was James Bond's wife's name? I see...,0.6003063321113586,1762736651724,flink
694707,how much common salt contains 2 grams of sodium?,"Sodium chloride or common salt is the chemical compound NaCl, composed of the elements sodium and chloride. Answer 2 grams of salt/sodium = 2 grams!",Dummy reply to: Pregunta: how much common salt contains 2 grams of...,0.5841367244720459,1762736754724,flink
500562,who is highest paid basketball player?,Shaq is the highest paid,"Dummy reply to: Pregunta: who is highest paid basketball player?
R...",0.5838432312011719,1762736806723,flink
965907,Who played Will's dad on Will and Grace?,Sydney Pollack played Will's dad.,Dummy reply to: Pregunta: Who played Will's dad on Will and Grace?...,0.556075394153595,1762736821724,flink
166030,How much do sound cards cost?,"Sound cards vary depending on their quality. They also vary in price by how many channels they support, I.E. Some only support 5.1 surround, and others can handle 7.1. They generally vary in price from $50 - $200.\n\nNewEgg has great deals on computer hardware. I recommend buying from them, and you can browse through their products and read reviews of people who have purchased them.\n\nhttp://www.newegg.com/ProductSort/Category.asp?Category=36","Dummy reply to: Pregunta: How much do sound cards cost?
Responde d...",0.5034136772155762,1762736906724,flink
980674,Why is it so foggy in San Francisco?,"It isn't as foggy as you might think. Spring and Fall are quite temperate, and San Francisco is renowned for it's ""Indian Summer"" in September. However, Mark Twain had a point when he said ""The coldest Winter I ever spent was Summer in San Francisco.""\nThis is because the warm air from inland (where it gets quite hot in the Summer) clashes with the cold air from the surrounding Pacific Ocean and the SF Bay. When that happens, fog forms. Further explanation from http://kids.earth.nasa.gov: ""At night, the ground surface cools by radiating heat to space. Air near the ground cools to the dew point temperature, causing water in the air to condense.""\nSure it's cold, but fog can be quite beautiful and atmospheric. Just look at the pictures on http://www.goldengatephoto.com/sanfran/thefogrollsin.html  Lovely!","Dummy reply to: Pregunta: Why is it so foggy in San Francisco?
Res...",0.5488390326499939,1762736951106,flink
828560,Why is water transparent?,Water is transparent cause it was meant to be like that.,"Dummy reply to: Pregunta: Why is water transparent?
Responde de fo...",0.6140955090522766,1762737043112,flink
533872,Do best friends always have to do and share everything together?,"I don't think best friends always have to do and share everything together. This is a tall order that even couples don't always fulfill.\n\nBest friends should appreciate each other's presence, but sometimes people just have different plans/tastes/preferences so that they can't or don't always want to do things together. Best friends should be able to care for each other even though they don't do everything together. The same goes for sharing things.",Dummy reply to: Pregunta: Do best friends always have to do and sh...,0.5036379098892212,1762737098900,flink
834814,how is a digital camera work ? Optical,"Most of the camera works exactly the same as any other... there's a lens that focuses and a shutter that is normally closed, blocking light from passing through the camera, but opens when you want to take a picture. In a film camera, the light that gets through the shutter while it is open hits film, which is chemically sensitive to light. Digital cameras use a charged-couple device instead. This is a photosensitive (sensitive to light) computer chip, which converts the light energy into information that can be read by a computer.","Dummy reply to: Pregunta: how is a digital camera work ? Optical
R...",0.5020847916603088,1762737147723,flink
500562,who is highest paid basketball player?,Shaq is the highest paid,"Dummy reply to: Pregunta: who is highest paid basketball player?
R...",0.5838432312011719,1762737210725,flink
965907,Who played Will's dad on Will and Grace?,Sydney Pollack played Will's dad.,Dummy reply to: Pregunta: Who played Will's dad on Will and Grace?...,0.556075394153595,1762737224724,flink
